id,의사소통능력,문제해결능력,대인관계능력,자기개발능력,열정및의지력,수학지식,통계학지식,머신러닝지식,딥러닝지식,데이터처리능력,데이터분석능력,데이터시각화능력,알고리즘구현능력,인공지능모델링능력,해결하고싶은과제점수,result
1552,0.0,70.0,60.0,90.0,50.0,60.0,0.0,90.0,80.0,40.0,70.0,0.0,30.0,50.0,25,0
1553,70.0,60.0,50.0,90.0,80.0,50.0,70.0,40.0,90.0,60.0,80.0,30.0,40.0,50.0,40,0
1554,60.0,0.0,50.0,80.0,70.0,60.0,80.0,0.0,70.0,0.0,90.0,50.0,0.0,0.0,78,0
1555,0.0,90.0,70.0,60.0,80.0,0.0,40.0,60.0,0.0,0.0,80.0,70.0,50.0,0.0,83,0
1556,50.0,70.0,60.0,90.0,80.0,60.0,80.0,70.0,0.0,0.0,90.0,0.0,0.0,0.0,85,1
1557,0.0,70.0,80.0,90.0,60.0,70.0,80.0,40.0,50.0,0.0,90.0,0.0,0.0,0.0,40,0
1558,50.0,80.0,0.0,90.0,70.0,60.0,70.0,85.0,90.0,0.0,80.0,0.0,50.0,40.0,65,0
1559,60.0,90.0,80.0,70.0,0.0,70.0,80.0,60.0,0.0,0.0,90.0,50.0,40.0,0.0,55,0
1560,60.0,70.0,80.0,50.0,0.0,0.0,80.0,50.0,0.0,0.0,90.0,0.0,0.0,0.0,85,0
1561,60.0,70.0,0.0,80.0,50.0,60.0,70.0,0.0,0.0,40.0,80.0,0.0,50.0,0.0,40,0
1562,0.0,70.0,60.0,90.0,50.0,0.0,90.0,0.0,0.0,40.0,80.0,0.0,0.0,50.0,40,0
1563,50.0,70.0,60.0,90.0,80.0,70.0,80.0,40.0,0.0,60.0,90.0,50.0,0.0,0.0,15,0
1564,0.0,70.0,60.0,90.0,80.0,70.0,80.0,50.0,40.0,60.0,90.0,0.0,40.0,0.0,50,0
1565,40.0,80.0,0.0,70.0,60.0,0.0,80.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,40,0
1566,0.0,70.0,80.0,90.0,60.0,80.0,100.0,50.0,50.0,0.0,70.0,0.0,0.0,0.0,25,0
1567,0.0,60.0,70.0,90.0,80.0,0.0,80.0,0.0,0.0,70.0,90.0,0.0,60.0,0.0,65,0
1568,0.0,50.0,70.0,90.0,60.0,60.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,15,0
1569,60.0,90.0,80.0,70.0,0.0,80.0,100.0,60.0,0.0,70.0,100.0,0.0,50.0,0.0,45,1
1570,0.0,50.0,70.0,80.0,60.0,50.0,0.0,0.0,0.0,70.0,60.0,0.0,0.0,0.0,15,0
1571,50.0,70.0,80.0,90.0,60.0,60.0,80.0,50.0,0.0,70.0,90.0,40.0,0.0,0.0,83,0
1572,70.0,60.0,80.0,50.0,0.0,80.0,90.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,15,0
1573,50.0,60.0,70.0,80.0,90.0,70.0,80.0,0.0,60.0,0.0,90.0,50.0,0.0,0.0,65,0
1574,0.0,80.0,70.0,90.0,60.0,50.0,80.0,0.0,70.0,40.0,90.0,60.0,0.0,0.0,85,1
1575,0.0,70.0,80.0,90.0,60.0,0.0,80.0,90.0,0.0,0.0,70.0,60.0,0.0,0.0,65,0
1576,80.0,70.0,60.0,50.0,40.0,50.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,10,0
1577,50.0,70.0,75.0,85.0,60.0,0.0,50.0,0.0,90.0,0.0,40.0,80.0,0.0,70.0,0,0
1578,40.0,80.0,0.0,70.0,60.0,0.0,70.0,0.0,80.0,60.0,90.0,0.0,50.0,40.0,73,0
1579,0.0,50.0,60.0,80.0,0.0,50.0,70.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,10,0
1580,60.0,0.0,80.0,90.0,70.0,70.0,80.0,60.0,0.0,50.0,90.0,0.0,0.0,40.0,78,1
1581,0.0,60.0,70.0,90.0,80.0,50.0,40.0,70.0,80.0,60.0,90.0,40.0,30.0,0.0,55,0
1582,0.0,60.0,90.0,80.0,70.0,40.0,80.0,0.0,60.0,0.0,90.0,0.0,50.0,0.0,40,1
1583,70.0,0.0,80.0,90.0,60.0,60.0,80.0,90.0,100.0,40.0,70.0,0.0,0.0,0.0,65,0
1584,0.0,0.0,70.0,80.0,60.0,50.0,60.0,70.0,80.0,40.0,90.0,0.0,0.0,0.0,25,0
1585,0.0,90.0,70.0,80.0,60.0,70.0,100.0,90.0,100.0,80.0,90.0,60.0,0.0,50.0,83,1
1586,0.0,90.0,70.0,80.0,60.0,0.0,80.0,60.0,0.0,70.0,90.0,0.0,50.0,0.0,15,1
1587,60.0,0.0,90.0,70.0,80.0,60.0,50.0,70.0,0.0,0.0,90.0,80.0,40.0,40.0,50,1
1588,70.0,90.0,80.0,60.0,50.0,50.0,90.0,80.0,70.0,0.0,100.0,0.0,0.0,60.0,75,1
1589,0.0,80.0,40.0,90.0,70.0,50.0,70.0,0.0,0.0,80.0,60.0,0.0,0.0,0.0,15,0
1590,60.0,70.0,80.0,90.0,0.0,0.0,80.0,0.0,0.0,50.0,90.0,70.0,0.0,60.0,70,1
1591,0.0,60.0,80.0,90.0,70.0,50.0,30.0,70.0,60.0,40.0,80.0,0.0,0.0,0.0,15,1
1592,70.0,80.0,90.0,60.0,50.0,40.0,90.0,70.0,60.0,80.0,100.0,50.0,0.0,30.0,83,1
1593,50.0,70.0,80.0,90.0,60.0,80.0,90.0,70.0,0.0,60.0,100.0,50.0,0.0,40.0,55,1
1594,0.0,80.0,40.0,70.0,90.0,60.0,80.0,0.0,100.0,0.0,70.0,0.0,40.0,50.0,45,1
1595,60.0,70.0,80.0,90.0,0.0,50.0,90.0,80.0,70.0,40.0,100.0,60.0,0.0,30.0,78,1
1596,0.0,80.0,70.0,90.0,60.0,90.0,100.0,0.0,0.0,40.0,70.0,50.0,0.0,0.0,40,0
1597,40.0,80.0,0.0,70.0,60.0,70.0,80.0,60.0,50.0,50.0,90.0,0.0,0.0,40.0,25,0
1598,0.0,60.0,70.0,90.0,80.0,0.0,80.0,50.0,60.0,70.0,90.0,0.0,0.0,0.0,45,0
1599,40.0,70.0,0.0,90.0,80.0,60.0,80.0,0.0,70.0,50.0,90.0,0.0,40.0,0.0,55,0
1600,0.0,70.0,0.0,90.0,80.0,90.0,100.0,70.0,50.0,0.0,80.0,0.0,40.0,40.0,15,1
1601,0.0,80.0,70.0,90.0,60.0,80.0,90.0,70.0,0.0,60.0,100.0,50.0,0.0,40.0,75,1
1602,40.0,80.0,0.0,90.0,70.0,0.0,70.0,80.0,50.0,40.0,0.0,0.0,60.0,0.0,65,0
1603,0.0,75.0,70.0,85.0,65.0,0.0,70.0,0.0,0.0,60.0,80.0,0.0,0.0,0.0,83,0
1604,80.0,70.0,60.0,90.0,0.0,50.0,80.0,0.0,0.0,70.0,90.0,60.0,0.0,0.0,65,1
1605,0.0,50.0,60.0,80.0,70.0,0.0,80.0,70.0,60.0,40.0,90.0,50.0,0.0,0.0,30,1
1606,0.0,60.0,80.0,90.0,70.0,90.0,100.0,80.0,70.0,60.0,100.0,50.0,0.0,40.0,83,0
1607,70.0,80.0,0.0,90.0,60.0,70.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,55,0
1608,50.0,60.0,70.0,90.0,0.0,70.0,80.0,0.0,0.0,60.0,90.0,40.0,0.0,50.0,15,0
1609,70.0,80.0,0.0,60.0,0.0,50.0,40.0,60.0,90.0,80.0,70.0,0.0,0.0,0.0,20,0
1610,70.0,50.0,80.0,90.0,60.0,70.0,80.0,0.0,0.0,0.0,90.0,0.0,60.0,0.0,40,0
1611,0.0,50.0,60.0,80.0,70.0,0.0,50.0,70.0,80.0,0.0,40.0,0.0,40.0,0.0,83,0
1612,60.0,70.0,0.0,90.0,80.0,0.0,90.0,0.0,50.0,70.0,100.0,0.0,0.0,0.0,15,0
1613,0.0,60.0,70.0,90.0,80.0,0.0,60.0,40.0,50.0,70.0,90.0,80.0,0.0,0.0,85,0
1614,70.0,0.0,80.0,90.0,60.0,80.0,90.0,60.0,0.0,50.0,100.0,70.0,0.0,40.0,83,0
1615,60.0,90.0,80.0,70.0,50.0,90.0,100.0,0.0,0.0,50.0,80.0,60.0,0.0,0.0,85,0
1616,0.0,60.0,80.0,90.0,70.0,60.0,70.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,65,1
1617,0.0,70.0,75.0,85.0,65.0,60.0,80.0,0.0,0.0,0.0,90.0,0.0,50.0,0.0,35,1
1618,0.0,80.0,60.0,90.0,70.0,80.0,70.0,60.0,0.0,0.0,90.0,50.0,40.0,0.0,70,1
1619,60.0,0.0,70.0,80.0,50.0,70.0,80.0,0.0,50.0,60.0,90.0,40.0,0.0,0.0,83,0
1620,50.0,80.0,0.0,90.0,40.0,60.0,80.0,90.0,0.0,0.0,50.0,0.0,70.0,0.0,15,0
1621,50.0,70.0,80.0,90.0,60.0,0.0,80.0,0.0,70.0,50.0,90.0,60.0,0.0,0.0,15,0
1622,60.0,90.0,50.0,80.0,70.0,50.0,80.0,90.0,70.0,0.0,60.0,0.0,0.0,40.0,65,0
1623,70.0,90.0,50.0,80.0,60.0,40.0,90.0,80.0,0.0,70.0,100.0,60.0,0.0,50.0,78,0
1624,50.0,90.0,70.0,80.0,60.0,0.0,90.0,80.0,40.0,40.0,100.0,70.0,0.0,0.0,65,1
1625,50.0,80.0,60.0,90.0,70.0,0.0,80.0,50.0,90.0,0.0,70.0,60.0,0.0,40.0,78,1
1626,50.0,60.0,70.0,80.0,90.0,70.0,80.0,90.0,50.0,60.0,0.0,0.0,0.0,40.0,45,0
1627,50.0,80.0,60.0,90.0,70.0,40.0,90.0,70.0,0.0,50.0,100.0,60.0,0.0,0.0,83,0
1628,60.0,50.0,70.0,90.0,80.0,60.0,70.0,0.0,90.0,40.0,80.0,0.0,50.0,40.0,83,1
1629,0.0,90.0,80.0,70.0,60.0,90.0,100.0,30.0,30.0,70.0,80.0,50.0,0.0,0.0,75,0
1630,60.0,70.0,0.0,90.0,80.0,70.0,90.0,80.0,50.0,60.0,100.0,30.0,40.0,40.0,45,0
1631,0.0,80.0,50.0,90.0,70.0,60.0,70.0,0.0,0.0,50.0,90.0,0.0,0.0,0.0,15,0
1632,50.0,80.0,60.0,90.0,70.0,70.0,80.0,0.0,50.0,60.0,90.0,40.0,0.0,0.0,40,0
1633,0.0,70.0,60.0,90.0,80.0,50.0,80.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,50,0
1634,0.0,70.0,80.0,90.0,60.0,0.0,85.0,60.0,0.0,80.0,90.0,70.0,0.0,0.0,85,0
1635,0.0,80.0,70.0,60.0,90.0,70.0,100.0,90.0,50.0,60.0,100.0,80.0,0.0,40.0,83,0
1636,0.0,70.0,80.0,90.0,60.0,50.0,80.0,70.0,0.0,60.0,90.0,40.0,0.0,0.0,83,0
1637,0.0,70.0,60.0,80.0,90.0,60.0,80.0,70.0,0.0,40.0,90.0,0.0,0.0,50.0,83,1
1638,0.0,80.0,70.0,90.0,60.0,60.0,50.0,80.0,0.0,70.0,40.0,0.0,0.0,0.0,20,0
1639,0.0,60.0,70.0,90.0,80.0,70.0,80.0,0.0,90.0,0.0,60.0,50.0,40.0,0.0,50,0
1640,60.0,50.0,0.0,90.0,80.0,50.0,70.0,0.0,0.0,80.0,90.0,40.0,0.0,60.0,30,0
1641,0.0,60.0,80.0,90.0,70.0,40.0,80.0,70.0,60.0,0.0,90.0,50.0,0.0,0.0,78,1
1642,50.0,90.0,0.0,80.0,70.0,70.0,100.0,60.0,0.0,50.0,90.0,0.0,40.0,0.0,78,0
1643,0.0,60.0,70.0,90.0,80.0,70.0,90.0,0.0,0.0,40.0,100.0,60.0,50.0,0.0,85,1
1644,60.0,90.0,70.0,80.0,0.0,0.0,100.0,80.0,40.0,70.0,90.0,60.0,0.0,0.0,45,0
1645,0.0,70.0,60.0,90.0,80.0,50.0,80.0,60.0,40.0,70.0,90.0,0.0,0.0,0.0,73,1
1646,0.0,80.0,60.0,90.0,70.0,70.0,85.0,60.0,0.0,80.0,90.0,50.0,0.0,0.0,65,1
1647,40.0,60.0,0.0,90.0,80.0,50.0,0.0,90.0,80.0,60.0,70.0,0.0,0.0,0.0,50,0
1648,60.0,80.0,50.0,90.0,70.0,60.0,90.0,40.0,80.0,70.0,100.0,50.0,0.0,0.0,45,0
1649,80.0,0.0,60.0,90.0,70.0,60.0,90.0,70.0,80.0,0.0,100.0,50.0,40.0,40.0,78,1
1650,0.0,60.0,70.0,90.0,80.0,60.0,90.0,80.0,70.0,40.0,100.0,50.0,0.0,40.0,70,0
1651,0.0,70.0,80.0,90.0,60.0,0.0,85.0,70.0,0.0,60.0,90.0,50.0,0.0,40.0,83,0
1652,50.0,80.0,40.0,90.0,70.0,30.0,90.0,80.0,60.0,70.0,100.0,50.0,0.0,40.0,15,0
1653,0.0,70.0,80.0,85.0,60.0,80.0,85.0,70.0,50.0,50.0,90.0,60.0,0.0,40.0,70,1
1654,60.0,75.0,50.0,85.0,70.0,0.0,80.0,70.0,60.0,40.0,90.0,50.0,0.0,0.0,50,0
1655,50.0,60.0,0.0,90.0,80.0,0.0,80.0,0.0,90.0,0.0,50.0,0.0,70.0,60.0,78,0
1656,0.0,60.0,70.0,80.0,50.0,0.0,80.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,45,0
1657,0.0,60.0,70.0,80.0,50.0,50.0,70.0,0.0,60.0,0.0,90.0,0.0,40.0,0.0,40,0
1658,60.0,70.0,80.0,90.0,0.0,0.0,80.0,0.0,90.0,60.0,70.0,0.0,0.0,0.0,50,0
1659,60.0,80.0,70.0,90.0,0.0,60.0,50.0,0.0,80.0,70.0,0.0,0.0,0.0,0.0,40,0
1660,0.0,60.0,70.0,80.0,0.0,40.0,0.0,50.0,40.0,0.0,0.0,0.0,30.0,0.0,30,0
1661,70.0,90.0,80.0,60.0,50.0,90.0,100.0,60.0,30.0,50.0,80.0,40.0,0.0,0.0,83,0
1662,0.0,60.0,80.0,90.0,70.0,70.0,90.0,80.0,40.0,60.0,100.0,50.0,0.0,0.0,73,1
1663,0.0,80.0,70.0,90.0,60.0,60.0,90.0,80.0,100.0,75.0,85.0,50.0,70.0,40.0,50,1
1664,40.0,80.0,0.0,90.0,70.0,0.0,100.0,60.0,50.0,70.0,90.0,0.0,80.0,0.0,50,0
1665,0.0,70.0,60.0,90.0,80.0,60.0,90.0,0.0,0.0,80.0,100.0,70.0,50.0,40.0,83,0
1666,0.0,60.0,80.0,90.0,70.0,80.0,90.0,50.0,30.0,60.0,100.0,30.0,70.0,0.0,78,0
1667,0.0,90.0,60.0,80.0,0.0,40.0,80.0,60.0,50.0,70.0,90.0,40.0,0.0,0.0,78,0
1668,80.0,0.0,70.0,90.0,60.0,0.0,90.0,50.0,60.0,70.0,100.0,80.0,0.0,40.0,83,1
1669,0.0,70.0,60.0,90.0,80.0,70.0,80.0,50.0,0.0,60.0,100.0,90.0,40.0,0.0,83,0
1670,70.0,0.0,60.0,90.0,80.0,40.0,100.0,70.0,80.0,50.0,90.0,60.0,0.0,0.0,60,0
1671,60.0,0.0,80.0,90.0,70.0,50.0,80.0,0.0,0.0,60.0,90.0,70.0,0.0,0.0,65,0
1672,80.0,70.0,60.0,90.0,0.0,70.0,80.0,0.0,0.0,60.0,90.0,50.0,0.0,0.0,40,0
1673,0.0,70.0,80.0,90.0,60.0,60.0,90.0,70.0,40.0,80.0,100.0,0.0,50.0,30.0,78,0
1674,80.0,70.0,50.0,90.0,60.0,50.0,60.0,0.0,0.0,0.0,80.0,0.0,40.0,0.0,75,0
1675,50.0,80.0,70.0,60.0,40.0,60.0,80.0,0.0,0.0,90.0,70.0,50.0,40.0,0.0,78,0
1676,0.0,90.0,70.0,80.0,60.0,40.0,90.0,70.0,30.0,0.0,100.0,60.0,50.0,0.0,85,0
1677,0.0,80.0,60.0,70.0,50.0,70.0,80.0,0.0,0.0,50.0,90.0,60.0,0.0,0.0,83,0
1678,60.0,80.0,90.0,70.0,50.0,90.0,100.0,70.0,0.0,80.0,100.0,60.0,0.0,50.0,85,0
1679,0.0,80.0,60.0,90.0,70.0,60.0,90.0,50.0,0.0,0.0,80.0,70.0,40.0,0.0,85,0
1680,0.0,70.0,80.0,90.0,60.0,0.0,90.0,0.0,0.0,80.0,100.0,70.0,0.0,60.0,65,0
1681,40.0,60.0,0.0,90.0,80.0,0.0,80.0,50.0,0.0,60.0,90.0,0.0,0.0,0.0,25,0
1682,0.0,80.0,70.0,90.0,60.0,80.0,85.0,70.0,0.0,0.0,90.0,60.0,40.0,50.0,83,1
1683,0.0,60.0,80.0,90.0,70.0,0.0,80.0,40.0,40.0,70.0,90.0,60.0,50.0,0.0,78,0
1684,0.0,70.0,50.0,90.0,80.0,80.0,90.0,70.0,0.0,60.0,100.0,50.0,0.0,40.0,83,0
1685,0.0,70.0,80.0,90.0,60.0,60.0,80.0,70.0,40.0,50.0,90.0,0.0,40.0,0.0,83,1
1686,0.0,70.0,80.0,60.0,50.0,0.0,100.0,70.0,50.0,40.0,90.0,0.0,0.0,0.0,83,1
1687,50.0,80.0,60.0,70.0,0.0,80.0,100.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,45,0
1688,60.0,70.0,75.0,85.0,55.0,70.0,30.0,40.0,0.0,80.0,90.0,60.0,50.0,0.0,85,0
1689,0.0,70.0,60.0,90.0,80.0,50.0,90.0,80.0,60.0,70.0,100.0,0.0,0.0,40.0,85,1
1690,60.0,0.0,50.0,80.0,70.0,50.0,70.0,0.0,0.0,0.0,60.0,0.0,0.0,80.0,0,0
1691,60.0,70.0,90.0,80.0,0.0,70.0,80.0,0.0,0.0,40.0,90.0,60.0,50.0,0.0,78,0
1692,50.0,80.0,70.0,90.0,60.0,70.0,90.0,100.0,0.0,50.0,80.0,0.0,0.0,60.0,40,1
1693,0.0,80.0,60.0,90.0,70.0,90.0,100.0,80.0,70.0,50.0,100.0,60.0,0.0,40.0,78,1
1694,0.0,70.0,40.0,90.0,80.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,50.0,0.0,65,0
1695,70.0,80.0,0.0,90.0,60.0,70.0,80.0,0.0,90.0,40.0,60.0,0.0,50.0,0.0,65,1
1696,80.0,0.0,60.0,90.0,70.0,0.0,80.0,90.0,0.0,0.0,60.0,70.0,50.0,0.0,60,1
1697,70.0,60.0,0.0,90.0,80.0,70.0,90.0,0.0,0.0,60.0,0.0,0.0,50.0,0.0,78,0
1698,80.0,70.0,90.0,60.0,50.0,80.0,90.0,70.0,50.0,40.0,100.0,40.0,0.0,0.0,86,0
1699,0.0,70.0,80.0,90.0,60.0,0.0,80.0,0.0,0.0,70.0,90.0,0.0,0.0,0.0,75,0
1700,0.0,70.0,80.0,90.0,60.0,80.0,70.0,0.0,0.0,0.0,90.0,0.0,60.0,0.0,25,0
1701,60.0,70.0,80.0,90.0,0.0,90.0,100.0,60.0,0.0,70.0,80.0,0.0,0.0,0.0,70,1
1702,0.0,80.0,50.0,90.0,70.0,60.0,0.0,50.0,40.0,80.0,90.0,70.0,40.0,0.0,65,0
1703,40.0,60.0,0.0,90.0,80.0,60.0,80.0,50.0,0.0,70.0,90.0,0.0,0.0,0.0,65,1
1704,40.0,60.0,0.0,90.0,80.0,50.0,80.0,60.0,70.0,40.0,90.0,0.0,0.0,30.0,65,1
1705,90.0,80.0,60.0,70.0,50.0,80.0,60.0,50.0,70.0,40.0,90.0,0.0,0.0,0.0,65,0
1706,50.0,80.0,0.0,70.0,50.0,0.0,80.0,0.0,0.0,0.0,50.0,0.0,40.0,0.0,45,0
1707,80.0,0.0,60.0,90.0,70.0,70.0,80.0,0.0,60.0,40.0,90.0,0.0,50.0,0.0,83,1
1708,60.0,70.0,80.0,90.0,50.0,70.0,75.0,85.0,90.0,80.0,0.0,0.0,65.0,60.0,85,1
1709,0.0,75.0,60.0,85.0,70.0,50.0,70.0,0.0,0.0,60.0,80.0,0.0,40.0,0.0,78,0
1710,50.0,80.0,70.0,90.0,60.0,0.0,80.0,70.0,40.0,50.0,90.0,60.0,0.0,0.0,83,1
1711,0.0,70.0,60.0,90.0,80.0,60.0,80.0,0.0,0.0,70.0,90.0,50.0,40.0,0.0,73,1
1712,0.0,80.0,70.0,60.0,50.0,60.0,80.0,40.0,0.0,50.0,90.0,0.0,70.0,0.0,35,1
1713,0.0,70.0,80.0,60.0,50.0,70.0,80.0,0.0,0.0,60.0,90.0,50.0,0.0,0.0,83,0
1714,70.0,60.0,80.0,90.0,50.0,60.0,80.0,70.0,50.0,40.0,90.0,0.0,30.0,0.0,65,0
1715,0.0,70.0,60.0,90.0,80.0,60.0,100.0,80.0,0.0,90.0,100.0,70.0,0.0,50.0,83,0
1716,50.0,70.0,60.0,90.0,80.0,70.0,90.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,93,1
1717,0.0,80.0,60.0,90.0,70.0,60.0,100.0,70.0,0.0,0.0,90.0,50.0,0.0,0.0,83,1
1718,60.0,70.0,80.0,90.0,0.0,80.0,90.0,0.0,50.0,40.0,100.0,70.0,0.0,0.0,65,1
1719,40.0,70.0,0.0,90.0,60.0,70.0,100.0,0.0,0.0,50.0,90.0,0.0,60.0,0.0,70,0
1720,0.0,60.0,80.0,90.0,70.0,80.0,70.0,60.0,0.0,90.0,50.0,0.0,0.0,0.0,75,1
1721,0.0,60.0,50.0,90.0,80.0,0.0,30.0,0.0,60.0,70.0,0.0,0.0,50.0,0.0,15,0
1722,50.0,70.0,80.0,90.0,60.0,70.0,80.0,60.0,0.0,50.0,90.0,0.0,0.0,0.0,65,0
1723,0.0,80.0,60.0,90.0,70.0,90.0,100.0,80.0,0.0,70.0,100.0,0.0,0.0,0.0,80,1
1724,0.0,80.0,60.0,90.0,70.0,0.0,90.0,0.0,0.0,80.0,100.0,0.0,0.0,70.0,78,1
1725,0.0,80.0,60.0,90.0,70.0,70.0,80.0,0.0,0.0,50.0,90.0,60.0,0.0,0.0,78,1
1726,60.0,80.0,90.0,70.0,0.0,70.0,90.0,0.0,0.0,60.0,100.0,80.0,0.0,50.0,78,1
1727,0.0,80.0,70.0,90.0,60.0,70.0,60.0,0.0,80.0,40.0,90.0,50.0,0.0,30.0,85,0
1728,60.0,0.0,50.0,90.0,80.0,40.0,80.0,70.0,60.0,50.0,90.0,0.0,0.0,0.0,83,1
1729,0.0,0.0,60.0,80.0,70.0,0.0,0.0,60.0,0.0,70.0,80.0,0.0,50.0,0.0,70,0
1730,60.0,70.0,80.0,90.0,0.0,70.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,40.0,78,0
1731,0.0,75.0,60.0,85.0,70.0,70.0,80.0,50.0,50.0,60.0,90.0,0.0,40.0,0.0,15,0
1732,70.0,0.0,80.0,90.0,60.0,0.0,90.0,80.0,70.0,40.0,100.0,60.0,50.0,0.0,83,1
1733,0.0,0.0,60.0,90.0,80.0,50.0,80.0,60.0,70.0,0.0,90.0,40.0,0.0,40.0,50,0
1734,70.0,0.0,75.0,85.0,65.0,0.0,0.0,0.0,0.0,50.0,80.0,0.0,60.0,0.0,0,0
1735,50.0,80.0,0.0,90.0,70.0,60.0,80.0,90.0,40.0,50.0,70.0,0.0,0.0,30.0,85,0
1736,0.0,50.0,60.0,90.0,80.0,80.0,100.0,70.0,0.0,60.0,100.0,0.0,0.0,50.0,50,0
1737,0.0,60.0,70.0,90.0,80.0,30.0,60.0,80.0,70.0,40.0,90.0,50.0,0.0,0.0,85,0
1738,0.0,60.0,80.0,90.0,70.0,70.0,100.0,50.0,0.0,80.0,90.0,60.0,40.0,0.0,75,1
1739,50.0,80.0,70.0,90.0,60.0,70.0,80.0,0.0,0.0,0.0,90.0,50.0,0.0,40.0,45,0
1740,50.0,90.0,40.0,70.0,80.0,0.0,80.0,50.0,50.0,40.0,90.0,70.0,0.0,0.0,75,0
1741,70.0,60.0,90.0,0.0,80.0,70.0,85.0,60.0,90.0,0.0,65.0,0.0,0.0,0.0,86,1
1742,0.0,50.0,60.0,80.0,70.0,0.0,80.0,0.0,0.0,70.0,90.0,0.0,60.0,0.0,20,0
1743,60.0,70.0,80.0,90.0,50.0,70.0,80.0,0.0,90.0,0.0,0.0,0.0,0.0,60.0,20,0
1744,50.0,90.0,40.0,70.0,80.0,40.0,90.0,80.0,0.0,70.0,100.0,50.0,60.0,0.0,83,0
1745,70.0,90.0,50.0,80.0,60.0,60.0,80.0,0.0,40.0,70.0,90.0,50.0,0.0,0.0,25,0
1746,0.0,80.0,40.0,90.0,70.0,60.0,90.0,0.0,0.0,0.0,50.0,70.0,0.0,0.0,25,0
1747,0.0,80.0,70.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0
1748,0.0,70.0,80.0,90.0,60.0,70.0,0.0,0.0,0.0,60.0,80.0,0.0,50.0,0.0,35,0
1749,0.0,80.0,60.0,90.0,70.0,0.0,40.0,80.0,70.0,60.0,90.0,0.0,50.0,0.0,40,0
1750,0.0,60.0,40.0,90.0,80.0,80.0,90.0,40.0,0.0,0.0,0.0,60.0,50.0,0.0,0,0
1751,60.0,50.0,40.0,90.0,80.0,80.0,85.0,90.0,0.0,0.0,60.0,70.0,0.0,0.0,70,0
1752,60.0,0.0,70.0,90.0,80.0,0.0,60.0,0.0,0.0,0.0,90.0,80.0,0.0,70.0,50,0
1753,0.0,70.0,80.0,90.0,60.0,0.0,70.0,60.0,0.0,80.0,0.0,0.0,0.0,50.0,75,0
1754,0.0,50.0,0.0,90.0,80.0,70.0,50.0,0.0,60.0,0.0,80.0,0.0,0.0,0.0,20,0
1755,0.0,50.0,60.0,90.0,80.0,60.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,20,0
1756,0.0,70.0,80.0,90.0,60.0,60.0,80.0,0.0,0.0,50.0,90.0,70.0,0.0,0.0,85,1
1757,70.0,0.0,80.0,90.0,60.0,0.0,50.0,60.0,0.0,80.0,90.0,0.0,0.0,70.0,65,1
1758,0.0,60.0,0.0,70.0,90.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0
1759,70.0,90.0,60.0,80.0,50.0,90.0,100.0,80.0,50.0,60.0,100.0,70.0,40.0,30.0,65,0
1760,50.0,0.0,0.0,80.0,70.0,70.0,80.0,40.0,50.0,0.0,90.0,60.0,40.0,0.0,0,0
1761,0.0,60.0,80.0,90.0,70.0,0.0,90.0,80.0,70.0,60.0,100.0,40.0,0.0,50.0,83,0
1762,0.0,60.0,70.0,90.0,80.0,70.0,80.0,0.0,0.0,60.0,90.0,50.0,0.0,40.0,40,1
1763,0.0,0.0,50.0,90.0,70.0,0.0,70.0,0.0,0.0,60.0,80.0,0.0,50.0,0.0,40,0
1764,60.0,90.0,80.0,70.0,50.0,70.0,80.0,50.0,50.0,30.0,90.0,40.0,0.0,0.0,83,1
1765,60.0,80.0,70.0,90.0,50.0,40.0,80.0,70.0,0.0,60.0,100.0,0.0,0.0,50.0,40,0
1766,50.0,60.0,80.0,0.0,0.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,0.0,0.0,75,0
1767,0.0,70.0,80.0,90.0,60.0,70.0,80.0,0.0,0.0,60.0,90.0,30.0,50.0,40.0,40,0
1768,0.0,60.0,40.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0
1769,50.0,0.0,60.0,90.0,80.0,60.0,70.0,50.0,50.0,0.0,80.0,0.0,0.0,0.0,15,0
1770,0.0,50.0,70.0,90.0,60.0,70.0,100.0,100.0,90.0,80.0,60.0,0.0,0.0,50.0,75,1
1771,0.0,60.0,70.0,90.0,80.0,70.0,90.0,100.0,0.0,60.0,80.0,0.0,0.0,50.0,45,1
